Total Population,Female Population,Male Population,Birth Rate,Death Rate,Compulsory Education Dur.,Employment in Industry(%),Employment in Agriculture(%),Female Employment in Agriculture(%),Female Employment in Industry(%),Unemployment(%),GDP in USD,National Income per Capita,Net income from Abroad,Agriculture value added(in USD),Electric Power Consumption(kWH per capita),Renewable Energy Consumption (%),Fossil Fuel Consumption (%),Male life expectancy,Female life expectancy ,"School enrollment, primary","School enrollment, tertiary",Primary completion rate,Literacy rate,Year,Country
2970017.0,1488396.0,1481621.0,12.07,6.318,8.0,16.49493,45.52278,57.60098,8.051345,15.97,10677324872.8286,4.45344883091524,297972106.376117,1831547689.36012,1213.12436932179,32.0,65.1223924710814,75.1,80.247,109.893409729004,32.1192588806152,106.881889343262,None,2007,Albania
2992547.0,1501918.0,1490629.0,12.539,6.477,8.0,15.22977,46.49306,58.68848,7.299049,15.63,8896074996.35876,7.77327637829535,262219209.600372,1575348419.00721,1218.36014605619,31.62,64.4559899021893,74.243,79.686,109.894897460938,27.7050094604492,None,None,2006,Albania
3011487.0,1513578.0,1497909.0,13.235,6.306,8.0,14.85607,47.29048,59.5594,7.075197,15.97,8052077209.3737,4.31557512926315,162031328.388123,1517438808.85959,1722.07284972507,36.77,66.4866805505628,74.033,79.493,111.322402954102,23.5391502380371,None,None,2005,Albania
3026939.0,1523393.0,1503547.0,13.978,6.181,8.0,14.74574,48.06297,60.33836,7.046078,16.31,7184685781.51876,6.45459018211827,169288871.400381,1475553858.65087,1797.52548696885,35.84,65.5782732614305,73.786,79.237,106.634773254395,19.8219509124756,98.9352416992188,None,2004,Albania
3039616.0,1531532.0,1508084.0,14.668,6.057,8.0,13.61272,48.5847,61.04437,6.002404,16.989,5611496257.14231,5.57380569116239,150569936.088666,1233309073.68723,1469.26453867857,33.67,64.5283712223687,73.499,79.057,107.269111633301,16.3815498352051,100.488182067871,None,2003,Albania
3051010.0,1538490.0,1512520.0,15.209,5.953,8.0,13.68999,48.8528,61.31321,6.194437,17.895,4348068242.19512,3.6064292640901,109118141.843143,957666990.964761,1578.16591882688,35.82,63.233130384996,73.22,78.823,107.709121704102,15.9305896759033,None,None,2002,Albania
3060173.0,1543533.0,1516640.0,16.12,5.872,8.0,13.05522,49.8112,62.16695,5.96704,18.575,3922100793.5403,10.9782301771201,125993317.555339,890950856.188222,1351.23079642883,39.04,60.9558278415635,72.921,78.618,108.75528717041,15.4916801452637,100.991310119629,99.4351501464844,2001,Albania
3089027.0,1557540.0,1531486.0,17.076,5.798,8.0,12.38291,50.71598,62.74326,5.784807,19.028,3480355258.04122,11.9689426722074,104651963.77979,853223432.031554,1449.64741324695,41.36,58.7150980055366,72.646,78.419,109.125343322754,15.232159614563,99.1669082641602,None,2000,Albania
3108778.0,1565927.0,1542851.0,17.982,5.732,8.0,11.881,51.48995,63.40944,5.664438,20.84,3212121650.97755,15.7108402672414,75268211.4409848,832541636.495293,1414.70378393053,42.63,58.2387938547152,72.401,78.209,109.397300720215,14.5365200042725,None,None,1999,Albania
3128530.0,1573432.0,1555099.0,18.803,5.664,8.0,11.54627,52.03003,63.70776,5.574801,20.047,2545964540.88383,6.31365012636016,76522625.0330775,732872453.029902,734.849913537668,49.94,45.2948182996352,72.19,78.021,109.649749755859,13.4036703109741,None,None,1998,Albania
3148281.0,1580008.0,1568273.0,19.81,5.923,None,11.47506,52.39341,63.89701,5.538053,16.876,2258513974.0968,None,50333128.8343558,712413087.93456,694.664802792381,55.93,41.4493402366839,70.773,77.316,109.209136962891,12.585599899292,None,None,1997,Albania
3168033.0,1585863.0,1582170.0,20.987,5.571,None,11.5647,52.9427,64.5622,5.644692,13.931,3199640825.62258,None,71682274.2181536,1165016862.21627,904.346640328557,51.6,45.453763744009,71.669,77.746,107.015243530273,10.8271703720093,90.5327835083008,None,1996,Albania
3187784.0,1591252.0,1596532.0,21.809,5.549,None,11.81979,53.23449,64.88936,5.649694,14.611,2392764853.42107,None,43600000.0,None,663.783995402449,50.58,49.5416411855723,71.428,77.511,104.104759216309,9.96251010894775,None,None,1995,Albania
9042528.0,4590655.0,4451873.0,None,None,13.0,None,None,None,None,4.707,471400066091.247,None,None,6165441818.9689,None,None,None,None,None,None,None,None,None,2022,Austria
8955797.0,4548093.0,4407703.0,9.6,10.3,13.0,25.62526,3.734066,3.397694,12.22419,6.18,480368403893.364,None,2159210710.07748,5822973541.20146,None,None,None,78.8,83.8,101.644119262695,93.940071105957,99.8165130615234,None,2021,Austria
8916864.0,4529542.0,4387322.0,9.4,10.3,13.0,25.05321,3.906833,3.42716,11.64678,5.36,435225238000.43,-8.45119741144117,3859137993.30734,4724454343.48631,None,35.77,None,78.9,83.6,101.560852050781,88.7071990966797,97.6123962402344,None,2020,Austria
8879920.0,4511982.0,4367938.0,9.6,9.4,13.0,25.35589,3.656134,3.187657,11.81178,4.49,444621176100.54,1.10474499927456,-1273178359.99998,4678966855.92148,None,33.98,None,79.7,84.2,101.776290893555,86.3234329223633,99.4589767456055,None,2019,Austria
8840521.0,4492714.0,4347806.0,9.7,9.5,13.0,25.43544,3.694112,3.284025,11.89404,4.85,454991174096.094,1.8070234537755,-4455505174.58815,5144143368.345,None,34.08,None,79.4,84.1,101.370300292969,85.8698883056641,97.7539825439453,None,2018,Austria
8797566.0,4472047.0,4325519.0,10.0,9.5,13.0,24.92232,3.92985,3.680956,11.42501,5.5,417261151844.981,-0.727502485034066,-3912424818.47063,5051098257.10594,None,33.97,None,79.4,84.0,101.104568481445,83.8392562866211,98.6491775512695,None,2017,Austria
8736668.0,4444108.0,4292559.0,10.0,9.2,10.0,25.56261,4.348164,3.929515,11.99471,6.01,395837353031.51,2.7680095551021,-29886384.0466935,4395047361.78223,None,34.63,None,79.3,84.1,100.428077697754,82.8496932983398,97.1509704589844,None,2016,Austria
8642699.0,4406154.0,4236544.0,9.8,9.6,10.0,25.76426,4.531011,4.211493,12.1634,5.72,381971148530.543,-0.642067758903039,-3760915845.35156,4315472578.34375,None,34.82,65.6618219894727,78.8,83.7,101.104393005371,82.2563095092773,99.3965225219727,None,2015,Austria
8546356.0,4368440.0,4177916.0,9.6,9.2,10.0,25.75134,4.836893,4.570924,12.73514,5.62,442584815286.027,0.174446259227423,583211844.313714,5314295407.42735,8355.84195182134,35.67,64.8131564661468,79.1,84.0,100.970321655273,81.0195693969727,97.3396606445312,None,2014,Austria
8479823.0,4340305.0,4139517.0,9.4,9.4,10.0,25.90748,4.575705,4.188086,13.04824,5.34,430190979705.965,-0.978517544648099,1160642354.4706,5397697491.43927,8509.61158033605,34.58,66.2538035085394,78.6,83.8,100.746078491211,80.9616012573242,98.8614273071289,None,2013,Austria
8429991.0,4319072.0,4110918.0,9.4,9.4,10.0,26.08007,4.675245,4.245793,12.69757,4.87,409401816050.531,-0.759728663257746,413444994.609375,5520993880.78125,8548.88219928111,34.37,67.3025067863473,78.4,83.6,100.335113525391,79.5471267700195,96.4984817504883,None,2012,Austria
8391643.0,4303100.0,4088543.0,9.3,9.1,10.0,26.02556,4.937537,4.659704,12.49245,4.56,431685217367.514,1.32342101176575,1455567607.97667,6051859531.32301,8425.16775320399,31.64,69.1541833994512,78.3,83.8,100.558326721191,77.2625122070312,100.62183380127,None,2011,Austria
8363404.0,4290783.0,4072621.0,9.4,9.2,9.0,24.90809,5.213284,4.997642,11.50835,4.82,392275107258.677,1.89311047953737,3281413893.33342,4971410985.66679,8382.71115445338,31.15,70.2670570317288,77.8,83.5,100.835540771484,75.0402526855469,None,None,2010,Austria
8343323.0,4281722.0,4061602.0,9.2,9.3,9.0,24.96995,5.32227,5.205155,11.45176,5.3,401758735822.211,-5.33744221924816,-173929368.007812,4607440565.47656,7944.79609623168,31.31,69.8365077164139,77.6,83.2,101.361312866211,67.9915771484375,None,None,2009,Austria
8321496.0,4271832.0,4049665.0,9.3,9.0,9.0,26.23514,5.25225,5.235543,12.29529,4.13,432051935642.945,1.13325675383695,3603939200.625,5799100567.95312,8233.01483290985,29.68,71.5548631026855,77.7,83.3,102.266273498535,66.1983871459961,None,None,2008,Austria
8295487.0,4259257.0,4036230.0,9.2,9.0,9.0,27.32415,5.526842,5.619109,13.00789,4.86,389185571506.052,2.82485174736016,-392230814.823531,5512391588.45492,8207.47473897554,28.99,72.6297785377108,77.4,83.1,102.771659851074,63.8021202087402,None,None,2007,Austria
8268641.0,4246451.0,4022191.0,9.4,9.0,9.0,28.16139,5.244477,5.287148,13.44027,5.24,336280064332.411,3.76564673306162,785377064.117646,4382366349.81176,8244.40195190479,26.64,74.6983342403424,77.1,82.8,102.310897827148,None,None,None,2006,Austria
8227829.0,4228220.0,3999610.0,9.5,9.1,9.0,27.57476,5.273784,5.28762,12.93099,5.63,316092273276.015,1.3744355625799,-669196157.509727,3980864935.3463,7977.68159741774,24.41,77.0304294299819,76.6,82.2,102.08748626709,None,None,None,2005,Austria
8171966.0,4203243.0,3968722.0,9.7,9.1,9.0,26.73334,4.901672,4.866558,13.33083,5.83,301457562038.541,2.24318028824601,-415338983.513515,4450943708.28959,7808.15779213961,23.17,77.699293658191,76.4,82.1,102.736419677734,None,100.962127685547,None,2004,Austria
8121423.0,4180186.0,3941237.0,9.5,9.5,9.0,28.91936,5.503835,5.782916,13.11843,4.78,262273631180.054,0.682224562048404,-659353392.588234,3912943963.36078,7695.08003708217,22.56,78.1444293048315,75.9,81.5,102.384437561035,None,None,None,2003,Austria
8081957.0,4163296.0,3918661.0,9.7,9.4,9.0,28.85223,5.758681,6.086352,13.02547,4.85,214394866675.24,1.41940833615999,-1244280465.37255,3350508115.95295,7427.65644509121,24.68,77.3108741675121,75.8,81.7,102.810722351074,None,99.5010681152344,None,2002,Austria
8042293.0,4147958.0,3894335.0,9.4,9.3,9.0,29.36528,5.804786,6.286312,13.87931,4.01,197508773215.323,0.342307976446349,-2700681277.40158,3299785780.97638,7333.23195262844,25.53,76.8963890335462,75.6,81.7,102.47102355957,None,None,None,2001,Austria
8011566.0,4136746.0,3874820.0,9.8,9.6,9.0,30.02457,6.050782,6.385463,14.24118,4.69,197289625479.906,2.97707720489684,-1718104063.68628,3249952420.73726,7076.26948339438,26.43,76.5352922346138,75.2,81.2,101.86939239502,None,None,None,2000,Austria
7992324.0,4130055.0,3862269.0,9.8,9.8,9.0,29.75755,6.232934,6.961636,14.06871,4.7,217259147049.954,1.79084839175867,-3442351348.99615,3741674664.38225,6972.18981612858,26.49,76.6073284458913,74.9,81.0,101.540962219238,None,99.1727600097656,None,1999,Austria
7976789.0,4124523.0,3852266.0,10.2,9.8,9.0,29.56384,6.484995,7.236284,14.2917,5.48,218259904401.956,3.20564506113681,-1326700755.89151,3914150733.6594,6706.7086768874,24.46,78.5155637093458,74.5,81.0,101.345100402832,53.5619506835938,99.5908584594727,None,1998,Austria
7968041.0,4121782.0,3846259.0,10.5,10.0,None,29.6424,6.892446,7.734937,14.65563,5.15,212790348404.555,1.4422031380961,-984665689.480212,4054684857.36836,6620.44786165131,24.92,78.4161240499479,74.1,80.7,101.887680053711,50.9492988586426,None,None,1997,Austria
7959017.0,4118420.0,3840597.0,11.2,10.2,None,30.29759,7.428285,8.584682,15.62737,5.28,237250948791.266,2.06825087201743,-133480634.260463,4703431245.12607,6607.2229774104,24.08,78.1981869435088,73.7,80.2,102.642890930176,49.1923789978027,None,None,1996,Austria
7948278.0,4114132.0,3834145.0,11.2,10.2,None,32.10106,7.335633,8.193695,17.55713,4.34,241038283062.645,1.97763251502548,-926982393.885628,5203043537.60065,6344.39308740837,25.67,77.9827986809595,73.4,80.1,102.925872802734,46.1729011535645,None,None,1995,Austria
9208701.0,4968656.0,4240046.0,None,None,11.0,None,None,None,None,4.17,72793457588.4367,None,-2539368581.20959,5611259033.85318,None,None,None,None,None,94.7119674682617,70.8675689697266,93.2138977050781,None,2022,Belarus
9302585.0,5014609.0,4287977.0,9.283,16.544,9.0,32.55114,8.087514,6.61855,23.96332,3.9,69673747131.87,None,-2524939190.71957,4672910081.04622,None,None,None,67.298,77.697,94.5295486450195,73.9591369628906,93.5405120849609,None,2021,Belarus
9379952.0,5052036.0,4327916.0,9.47,16.553,9.0,32.1804,8.313313,6.733442,24.02164,4.05,61371755326.2351,-3.37060277089562,-2578727852.18737,4343379482.08192,None,8.39,None,67.306,77.866,94.4190673828125,76.8908920288086,95.6100616455078,None,2020,Belarus
9419758.0,5069468.0,4350290.0,9.3,12.8,9.0,32.05411,8.381658,6.817156,23.8384,4.16,64410112583.362,2.97628050722918,-1870174571.93623,4376648314.43665,None,7.81,None,69.3,79.4,95.6502075195312,80.1720199584961,99.1110763549805,99.8728332519531,2019,Belarus
9438785.0,5077117.0,4361667.0,9.9,12.7,9.0,31.69148,8.73278,7.137962,23.41116,4.76,60031163987.191,4.43078563148885,-2144671244.47371,3956108673.15849,None,7.21,None,69.2,79.4,96.7058029174805,84.5396423339844,96.756591796875,None,2018,Belarus
9458989.0,5086699.0,4372291.0,10.8,12.6,9.0,31.33206,9.101349,7.491034,23.12102,5.65,54725311690.0478,4.12091647880477,-2055537107.3956,4140572103.79461,None,7.28,None,69.3,79.2,97.40283203125,91.3261489868164,95.6138229370117,None,2017,Belarus
9469379.0,5091613.0,4377765.0,12.4,12.6,9.0,31.01328,9.418374,7.784269,22.79172,5.84,47723549319.0842,-5.74821401789666,-2250243081.03866,3290672649.44385,None,6.72,None,68.9,79.0,97.3474578857422,94.7553405761719,94.376838684082,None,2016,Belarus
9461076.0,5087057.0,4374019.0,12.5,12.6,9.0,31.06538,9.695286,8.116618,22.70949,5.838,56454895054.6555,-4.47852828754759,-2392944111.37017,3547032612.20942,None,6.82,None,68.6,78.9,96.0522003173828,98.0328598022461,94.0976409912109,None,2015,Belarus
9448515.0,5080019.0,4368497.0,12.5,12.8,9.0,31.21894,10.26367,8.742476,22.93371,5.996,78812785767.7483,3.13447058080459,-2364021683.07683,5756006456.31242,3690.1036829597,6.69,92.4403750165292,67.8,78.4,95.1305313110352,99.8547286987305,94.2574462890625,None,2014,Belarus
9443211.0,5076616.0,4366594.0,12.5,13.2,9.0,31.4875,10.82981,9.314657,23.19733,6.007,75527537703.1836,-0.149196422134423,-2652218779.11195,5142762387.94759,3657.12467930665,6.97,90.6720403103935,67.3,77.9,94.9301605224609,101.424392700195,94.8986587524414,None,2013,Belarus
9446836.0,5077517.0,4369319.0,12.2,13.4,9.0,31.79014,11.42006,9.933544,23.52503,6.051,65685903570.4526,3.93607377679925,-1470374293.87708,5340955139.39137,3704.30904061423,7.24,91.0472704631043,66.6,77.6,95.8345794677734,98.5973968505859,97.6052932739258,100.0,2012,Belarus
9461643.0,5082430.0,4379214.0,11.5,14.3,9.0,32.01788,11.99787,10.52136,23.76792,6.169,61762340943.0511,18.1065509057569,-682510603.796595,4942072782.58364,3632.87856030924,7.52,91.3924705961574,64.7,76.7,96.9309768676758,91.2559967041016,98.9563064575195,None,2011,Belarus
9483836.0,5090285.0,4393551.0,11.4,14.5,9.0,32.15005,12.54545,11.02312,23.97007,6.257,57231904542.8755,8.25759537085456,-1162638701.90129,5088786003.74013,3566.17301269233,7.29,91.9955359666712,64.6,76.5,97.6069869995117,82.6692733764648,96.133056640625,None,2010,Belarus
9504583.0,5098294.0,4406288.0,11.4,14.1,9.0,32.21095,13.24349,11.63844,24.21396,6.1,50873181571.649,-3.94704162970162,-1113688573.79312,4136697601.32276,3299.4609021774,7.39,91.7790718102573,64.7,76.4,98.1668395996094,75.9017486572266,96.9903106689453,99.8232116699219,2009,Belarus
9527985.0,5108481.0,4419504.0,11.1,13.8,9.0,32.69588,13.80328,12.27315,24.77086,7.027,60752177438.8895,16.7653310563183,-787873043.288995,5264937821.73027,3481.74351659874,7.08,93.1867718536784,64.7,76.5,97.4913024902344,70.5071029663086,94.2764434814453,None,2008,Belarus
9560953.0,5124332.0,4436621.0,10.7,13.7,9.0,32.63588,14.41554,12.73327,24.98712,7.659,45275747157.412,11.0276024350445,-410971951.163635,3759322236.60678,3393.90853610514,7.28,92.341801762508,64.5,76.2,97.7906723022461,69.5346298217773,99.6099624633789,None,2007,Belarus
9604924.0,5145919.0,4459004.0,9.9,14.2,9.0,32.71442,15.10151,13.30574,25.35228,8.381,36961822468.2015,15.0276462536957,-114770172.805119,3170854062.42216,3365.98186513501,7.2,92.5839339124781,63.6,75.5,99.3765563964844,66.4904403686523,102.09073638916,None,2006,Belarus
9663915.0,5174635.0,4489280.0,9.3,14.5,9.0,32.75776,15.77648,13.82899,25.73923,9.039,30210091836.8294,15.624588574128,55472602.167312,2573474106.47129,3245.37208781327,6.83,92.6726429250754,62.9,75.1,101.108100891113,63.722110748291,103.844169616699,None,2005,Belarus
9730146.0,5207144.0,4523002.0,9.1,14.3,9.0,32.80391,16.52331,14.42338,26.13285,9.796,23141593073.9738,13.5675177649911,-18614910.4909947,2048089174.55442,3174.05309231742,6.27,93.5856552985175,63.2,75.0,103.449501037598,60.8694190979004,104.604133605957,None,2004,Belarus
9796749.0,5240024.0,4556725.0,9.0,14.5,9.0,32.77406,17.20597,14.9014,26.46797,10.299,17825437482.8613,10.5887688623373,25144900.011172,1539338418.25698,3063.05693858238,6.25,92.190850626206,62.7,74.7,104.92317199707,59.4798316955566,104.548950195312,None,2003,Belarus
9865548.0,5273950.0,4591597.0,8.9,14.8,9.0,32.9361,17.93195,15.50452,26.94288,10.885,14594928109.4411,8.14748985384111,-30145456.2374947,1478237401.70304,3000.7456250783,6.52,92.0280213771872,62.3,74.1,114.076889038086,56.8730087280273,131.990005493164,None,2002,Belarus
9928549.0,5305393.0,4623156.0,9.2,14.1,9.0,33.16955,18.52511,16.01202,27.41854,11.537,12354820143.8849,10.7344870132867,-43260431.6546763,1278776978.41727,3009.40248167179,6.26,91.2303339951224,62.8,74.5,116.304542541504,54.3443717956543,108.601829528809,None,2001,Belarus
9979610.0,5330773.0,4648837.0,9.4,13.5,9.0,33.48184,19.31997,16.7439,27.99536,12.254,12736856827.9847,9.83566244002026,-52644224.6348811,1540755557.2971,2996.30947501957,5.65,91.622449702941,63.4,74.7,115.920928955078,51.8044013977051,103.682693481445,None,2000,Belarus
10026738.0,5353387.0,4673352.0,9.3,14.2,9.0,33.65778,19.92432,17.21512,28.42296,12.8,12138486532.0203,3.37206445147733,11416193.6661385,1541655468.42095,3005.3642570495,4.5,92.2441612279814,62.2,73.9,113.760719299316,49.4420700073242,98.6606903076172,99.7918395996094,1999,Belarus
10071963.0,5374327.0,4697636.0,9.2,13.6,9.0,34.11835,20.42335,17.65484,29.07004,14.0,15222012660.4232,11.95443680316,-92893687.1314603,1836043184.18314,3015.40027500101,4.12,91.2963115022956,62.7,74.4,103.712699890137,46.6532287597656,None,None,1998,Belarus
10117433.0,5394834.0,4722599.0,8.9,13.5,None,34.49623,21.05602,18.13842,29.80445,17.1,14128408565.7064,11.0400960594224,-84771221.6915729,1895740255.73872,2952.92294003825,3.82,92.3822256811082,62.9,74.3,99.7707672119141,43.182071685791,93.2746276855469,None,1997,Belarus
10159569.0,5413250.0,4746319.0,9.4,13.1,None,34.74584,21.70252,18.63545,30.47756,24.4,14756846153.8462,8.60806938349083,-31307692.3076923,2228076923.07692,2806.61512314154,3.49,92.1683513745182,63.0,74.3,96.0178604125977,43.0518112182617,88.8298110961914,None,1996,Belarus
10193831.0,5427298.0,4766533.0,9.9,13.1,None,35.29154,22.10636,18.89685,31.10506,17.7,13972676840.918,-26.9370091785614,-67674884.3311926,2203001634.32544,2790.02074882348,2.82,93.0969196201241,62.9,74.3,94.7000427246094,39.7630500793457,93.056037902832,None,1995,Belarus
11669446.0,5903468.0,5765978.0,None,None,12.0,None,None,None,None,5.631,578604103123.349,None,None,3818670276.45916,None,None,None,None,None,None,None,None,None,2022,Belgium
11592952.0,5867228.0,5725724.0,10.2,9.7,12.0,19.37079,0.9353765,0.5535088,8.224617,6.26,594351961634.487,None,5497613509.30224,3939944520.93017,None,None,None,79.5,84.4,101.821136474609,82.6882019042969,None,None,2021,Belgium
11538604.0,5842749.0,5695855.0,9.9,11.0,12.0,20.40908,0.9285538,0.653116,8.351303,5.55,525213067068.319,-7.3564623974313,5358613045.13611,3942975187.70422,None,12.28,None,78.5,83.0,102.064270019531,79.4996032714844,None,None,2020,Belgium
11488980.0,5821746.0,5667234.0,10.2,9.5,12.0,20.83656,0.9195728,0.6327528,8.480841,5.36,535865692402.342,2.2115632810598,5183614770.19598,3590378647.84307,None,10.2,None,79.8,84.3,102.148559570312,79.3044815063477,None,None,2019,Belgium
11427054.0,5794664.0,5632391.0,10.4,9.7,12.0,21.06258,0.9942818,0.6398464,8.613311,5.95,543299066998.892,0.895053027536804,4808610573.01952,3276322096.54896,None,10.65,None,79.4,83.9,102.500366210938,79.1237487792969,None,None,2018,Belgium
11375158.0,5772621.0,5602537.0,10.5,9.6,12.0,20.75685,1.163611,0.7087681,8.628954,7.09,502764720556.358,0.737751203262718,4608986231.8824,3343856282.35298,None,9.66,None,79.2,83.9,102.752861022949,80.7738189697266,None,None,2017,Belgium
11331422.0,5754446.0,5576976.0,10.8,9.5,12.0,21.26316,1.251288,0.7552953,8.184838,7.83,476062757356.94,0.915226121794461,4566307411.40092,2991737733.3853,None,9.2,None,79.0,84.0,102.055862426758,77.2435073852539,None,None,2016,Belgium
11274196.0,5729707.0,5544490.0,10.8,9.8,12.0,21.4341,1.176517,0.7295848,8.370111,8.48,462335574841.484,1.92882596582773,6543241321.17187,3173539721.05469,None,9.42,75.8707843536824,78.7,83.4,102.243827819824,76.423942565918,None,None,2015,Belgium
11209057.0,5700881.0,5508176.0,11.2,9.3,12.0,21.39309,1.218165,0.8389324,8.326818,8.52,535390200131.009,1.23619600052815,11233935482.2351,3414911266.07836,7709.12307788247,9.13,72.6525048356486,78.8,83.9,103.104873657227,74.0397262573242,None,None,2014,Belgium
11159407.0,5679319.0,5480089.0,11.3,9.8,12.0,21.70355,1.359844,0.8418176,8.584389,8.43,521791015247.064,0.281343065556001,12854323254.3531,3554309496.54906,7989.67185263518,8.26,70.820305796114,78.1,83.2,103.191062927246,71.7841110229492,None,None,2013,Belgium
11106932.0,5655983.0,5450949.0,11.5,9.8,12.0,21.75614,1.171986,0.6950065,8.649598,7.54,496152879924.727,2.97681802172383,11513119767.5391,3876078944.17969,7988.52464388906,7.69,71.1157141124069,77.8,83.1,101.520362854004,69.7490615844727,None,None,2012,Belgium
11038264.0,5624101.0,5414163.0,11.7,9.4,12.0,23.23371,1.300525,0.888127,9.698196,7.14,523330354138.137,-2.67448751582269,837261084.630358,3391359778.21015,8028.79873139472,6.7,70.2544959262826,78.0,83.3,101.269889831543,67.7034072875977,None,None,2011,Belgium
10895586.0,5554185.0,5341400.0,11.9,9.7,12.0,23.37509,1.351981,0.892662,10.10622,8.29,481420882905.012,0.787532478397154,7389146985.00019,3683371186.66676,8393.94962326946,6.25,72.7936170372105,77.5,83.0,102.236808776855,66.8578872680664,None,None,2010,Belgium
10796493.0,5506057.0,5290436.0,11.8,9.6,12.0,23.47444,1.487032,0.9892135,9.746056,7.91,483254171097.812,-2.31153937300654,8986722622.38281,3118315060.58594,7903.95547887634,4.87,72.6400231167136,77.4,82.8,102.259460449219,64.9798431396484,None,None,2009,Belgium
