Total Population,Female Population,Male Population,Birth Rate,Death Rate,Compulsory Education Dur.,Employment in Industry(%),Employment in Agriculture(%),Female Employment in Agriculture(%),Female Employment in Industry(%),Unemployment(%),GDP in USD,National Income per Capita,Net income from Abroad,Agriculture value added(in USD),Electric Power Consumption(kWH per capita),Renewable Energy Consumption (%),Fossil Fuel Consumption (%),Male life expectancy,Female life expectancy ,"School enrollment, primary","School enrollment, tertiary",Primary completion rate,Literacy rate,Year,Country
2790974.0,1534475.0,1256498.0,12.049,13.007,12.0,17.53141,30.28259,33.56205,10.23657,12.729,13861409968.835,None,-406357747.781726,1571534231.89154,None,None,None,66.554,77.35,91.1103668212891,55.4135894775391,91.8196868896484,None,2021,Armenia
2805608.0,1540097.0,1265512.0,12.455,12.792,12.0,17.14297,30.80131,33.93269,10.31673,12.18,12641698593.7908,-8.66535157469164,-196251252.332186,1434808158.73513,None,8.38,None,67.051,76.996,91.2354431152344,50.8166084289551,93.1652908325195,99.8738174438477,2020,Armenia
2820602.0,1545834.0,1274767.0,12.892,9.662,12.0,17.0539,29.90575,33.23834,9.888021,12.2,13619290545.8131,6.20371526403905,179704242.650048,1569706413.58205,None,10.34,None,70.403,79.856,91.8450622558594,51.4875297546387,93.1385192871094,None,2019,Armenia
2836557.0,1551563.0,1284995.0,13.307,9.75,12.0,16.82781,30.64513,34.17381,9.581635,13.21,12457940705.3088,4.70741173134668,200340489.204987,1736924918.98091,None,11.13,None,69.992,79.601,92.7152481079102,54.5704803466797,89.8789596557617,None,2018,Armenia
2851923.0,1556899.0,1295024.0,13.606,9.664,12.0,16.70863,31.34356,35.02524,9.294903,12.944,11527458712.6187,10.8916464595762,405555183.736284,1728457145.08875,None,12.56,None,69.92,79.381,94.0835189819336,52.2515296936035,91.9877090454102,99.8470230102539,2017,Armenia
2865835.0,1561467.0,1304368.0,14.504,9.634,12.0,15.78447,33.59874,37.15694,8.324924,12.426,10546136240.3952,-1.02516548783251,245059601.385283,1728561669.32574,None,13.15,None,69.673,79.203,94.5178985595703,51.0801887512207,90.7516098022461,99.8473968505859,2016,Armenia
2878595.0,1565465.0,1313130.0,14.641,9.607,12.0,15.91051,35.32888,40.19437,7.959039,12.177,10553337527.7745,-1.02245557201768,428407517.943443,1817613989.7702,None,10.74,None,69.595,78.833,95.0036468505859,46.521800994873,94.5906372070313,None,2015,Armenia
2889930.0,1568781.0,1321149.0,15.842,9.704,12.0,16.72849,34.82585,40.5717,8.55197,11.862,11609513241.0754,1.63364539040616,522216022.746102,2098075452.64461,1976.86449152748,7.08,74.5618657137382,69.236,78.498,96.8659896850586,47.0821914672852,96.652229309082,None,2014,Armenia
2901385.0,1572193.0,1329192.0,15.055,9.813,12.0,17.00267,36.27645,44.49667,6.976226,11.531,11121464429.703,3.92410518281625,682546974.642242,2050215596.78818,1928.7340356416,6.77,75.4928438218553,69.062,77.913,98.449462890625,45.7373886108398,None,None,2013,Armenia
2914421.0,1576538.0,1337883.0,15.094,9.761,12.0,17.6793,37.25019,43.90857,7.920815,11.298,10619320692.8087,13.6441182180016,423036162.549895,1902205141.23367,1872.41307964772,6.56,77.3329432877543,69.037,77.483,98.9177398681641,46.158031463623,93.851692199707,None,2012,Armenia
2928976.0,1581404.0,1347572.0,14.046,9.559,11.0,16.68366,38.92911,45.67503,6.746448,10.917,10142111812.3665,3.29416541880975,360073591.553083,None,1774.68166348922,8.01,71.549929885755,68.613,77.713,98.4758605957031,53.3377799987793,93.808967590332,99.8473968505859,2011,Armenia
2946293.0,1587223.0,1359071.0,13.898,9.384,10.0,17.41351,38.59638,47.17285,6.310471,10.542,9260285762.09704,2.21093155799149,458281240.706407,None,1685.84726637846,9.36,67.4011084886,68.597,77.437,99.0649871826172,52.9891510009766,94.495231628418,100.0,2010,Armenia
2964296.0,1593247.0,1371050.0,14.255,9.356,10.0,17.07955,39.45403,45.94915,5.768989,9.894,8647937090.63389,-21.4495896381149,358781515.594797,None,1618.59679330269,7.8,68.205458300287,68.242,77.149,110.846778869629,51.3345909118652,None,None,2009,Armenia
2983421.0,1599812.0,1383609.0,13.038,9.387,10.0,18.84927,38.27179,44.87653,7.042075,9.997,11662040703.8916,10.0464333534658,691280287.24091,None,1626.99129623342,6.4,73.2861329083986,67.995,76.572,114.518676757813,48.489330291748,105.792892456055,None,2008,Armenia
3004393.0,1607400.0,1396993.0,12.578,9.117,10.0,19.52978,37.62118,44.45932,8.204712,9.81,9206301264.17572,17.7468443982732,497420802.783537,None,1730.7988668593,7.02,70.5525640010011,68.08,76.322,113.287620544434,45.9309387207031,102.069709777832,None,2007,Armenia
3026486.0,1615571.0,1410916.0,11.759,9.063,10.0,18.67386,39.27095,44.37073,8.652855,10.001,6384452070.74171,15.4133371958251,302026902.300841,None,1602.84898063298,7.65,67.4958082381311,67.743,76.011,100.155799865723,43.115348815918,93.8112106323242,None,2006,Armenia
3047246.0,1623111.0,1424136.0,13.033,8.914,10.0,17.86404,40.8853,44.07862,9.203305,10.218,4900469515.07252,15.5705609994385,206006379.536172,None,1488.55720870583,6.49,68.0984178691466,67.596,75.781,95.4410629272461,39.5467681884766,92.6915817260742,100.0,2005,Armenia
3065745.0,1629805.0,1435939.0,12.822,8.919,10.0,17.21499,42.51967,43.74783,9.776159,10.347,3576615240.41616,10.9989901510186,148352246.883494,None,1409.77152372425,8.71,66.9014276132531,67.494,75.116,94.9213714599609,37.8831405639648,100.047470092773,None,2004,Armenia
3084102.0,1636478.0,1447623.0,12.482,8.573,10.0,17.18406,43.82552,43.29369,10.57644,10.625,2807061008.69084,20.6529150042977,92875458.8178378,None,1292.11031282364,9.81,65.7106212999384,67.306,75.375,94.1989364624023,37.218879699707,89.271110534668,None,2003,Armenia
3105037.0,1644189.0,1460849.0,12.19,8.593,10.0,16.97397,45.26392,42.79052,11.3543,10.81,2376335048.39976,15.8221990572174,82371299.5552455,None,1208.03713450113,8.9,61.8060966393765,67.124,74.707,95.3749389648438,36.146858215332,93.7057571411133,None,2002,Armenia
3133133.0,1656074.0,1477059.0,12.157,8.344,10.0,16.63812,46.5042,43.65321,11.28046,10.933,2118467913.37873,9.55429547389947,63602627.4636976,None,1235.82369468516,5.42,71.1767448005604,67.073,74.587,102.13005065918,33.5452995300293,None,99.8072814941406,2001,Armenia
3168523.0,1672231.0,1496293.0,12.51,8.27,10.0,16.5716,47.51644,44.32447,11.40787,11.055,1911563668.85006,0.30583481231632,58972266.9528438,None,1257.05257623189,7.16,70.0489923558026,66.89,74.152,98.6637268066406,35.5497894287109,None,100.0,2000,Armenia
3206030.0,1689409.0,1516620.0,13.265,8.261,10.0,16.46279,48.28792,44.85633,11.52033,11.2,1845482173.02732,4.24967317067878,54956292.9391096,None,1259.81353886271,8.36,65.2516387031746,66.554,73.767,133.571487426758,35.2124099731445,None,None,1999,Armenia
3240550.0,1705134.0,1535416.0,13.902,7.808,None,16.4982,48.84616,45.40971,11.67253,9.4,1893726437.26462,4.5519973023939,58815383.5480674,None,1255.34245729892,9.38,72.1261074932223,66.785,74.033,129.164047241211,33.5735816955566,None,None,1998,Armenia
3271418.0,1719117.0,1552302.0,14.75,7.994,None,16.59503,49.3147,45.64052,11.78325,10.8,1639492444.76152,7.79677677870308,97204737.8719935,None,1445.24484489601,10.12,70.6360975745997,66.322,73.293,126.900230407715,22.7202301025391,93.8955001831055,None,1997,Armenia
3298898.0,1731224.0,1567674.0,15.489,7.837,None,16.7487,49.58484,45.99102,12.03065,9.3,1596968946.23708,7.20905194257311,44730000.0,None,1171.60336573001,12.47,57.650823952163,65.82,73.589,93.2752990722656,16.938570022583,None,None,1996,Armenia
3322782.0,1741289.0,1581494.0,16.348,7.969,None,16.96626,49.78033,46.28241,12.34967,6.7,1468317435.20148,None,39521299.9879387,None,1016.91895526098,9.27,84.2510636202063,65.445,73.023,92.4247512817383,19.0821399688721,None,None,1995,Armenia
10175016.0,5154492.0,5020523.0,None,None,None,None,None,None,None,5.462,78721058823.5294,None,-5486976470.58824,3750705882.35294,None,None,None,None,None,None,None,None,None,2022,Azerbaijan
10137750.0,5135000.0,5002750.0,11.1,7.6,10.0,15.44495,34.18707,39.42711,7.062349,5.95,54825411764.7059,None,-1138058823.52941,3139294117.64706,None,None,None,65.646,73.287,94.3119277954102,38.2371788024902,94.3292999267578,None,2021,Azerbaijan
10093121.0,5110146.0,4982975.0,12.5,7.5,10.0,14.95154,34.84196,40.03536,6.917437,7.16,42693000000.0,None,-270117647.058824,2877058823.52941,None,1.23,None,62.986,70.998,95.8074722290039,35.2484397888184,99.5177993774414,None,2020,Azerbaijan
10024283.0,5076093.0,4948191.0,14.1,5.6,10.0,14.90599,34.66605,39.88724,6.786845,4.85,48174235294.1176,None,-1855705882.35294,2743647058.82353,None,1.62,None,70.23,75.832,97.9353485107422,31.5401992797852,100.383338928223,99.9339294433594,2019,Azerbaijan
9939771.0,5036324.0,4903447.0,14.0,5.8,10.0,14.67404,35.4523,40.8495,6.607662,4.94,47112479289.4186,None,-2259389613.82731,2455740629.99382,None,1.93,None,69.693,75.708,99.7220993041992,27.7084999084473,100.219947814941,None,2018,Azerbaijan
9854033.0,4995509.0,4858524.0,14.6,5.8,10.0,14.47207,35.94409,41.48027,6.383563,4.96,40866632047.8414,None,-1545009197.63797,2291542861.16272,None,1.91,None,68.953,75.467,103.294097900391,27.0674095153809,107.172172546387,99.9380493164063,2017,Azerbaijan
9757812.0,4949205.0,4808608.0,16.3,5.8,10.0,14.32803,36.33691,42.08655,6.118748,5.0,37867007022.7844,None,-2275584952.98542,2122425401.73249,None,1.94,None,68.411,75.587,106.431739807129,25.926420211792,111.301910400391,99.9404830932617,2016,Azerbaijan
9649341.0,4897308.0,4752032.0,17.2,5.7,10.0,14.06371,36.35587,42.03612,5.961463,4.96,53076244754.5037,None,-1697112438.01271,3278761107.0946,None,2.33,None,68.081,74.788,106.601486206055,25.4832000732422,103.280212402344,99.9427795410156,2015,Azerbaijan
9535079.0,4843397.0,4691683.0,17.9,5.8,10.0,14.30424,36.75345,42.63239,6.251621,4.91,75239737488.8044,None,-2156824621.73973,4002307650.62679,2202.39391828846,2.12,98.3659900265556,67.813,74.384,106.05989074707,23.1597309112549,98.1257095336914,99.9569931030273,2014,Azerbaijan
9416801.0,4787835.0,4628966.0,18.3,5.8,10.0,14.37501,37.10055,43.50152,6.103645,4.97,74160553008.7311,None,-3688270877.35149,3979651414.59318,2092.53652062946,2.52,98.2112327190642,67.482,74.277,100.500450134277,21.4404296875,88.0894088745117,99.9524688720703,2013,Azerbaijan
9295784.0,4730889.0,4564895.0,18.8,5.9,9.0,14.28698,37.65334,43.88524,6.287882,5.19,69679913509.9091,0.315730880341576,-3944527899.41506,3581386947.59089,2052.65096521176,2.84,98.4767015665508,66.905,73.833,97.9553070068359,20.4384593963623,91.9911880493164,99.9367523193359,2012,Azerbaijan
9173082.0,4673150.0,4499932.0,19.2,5.9,9.0,14.07454,37.88278,43.91142,6.222593,5.42,65952763948.839,15.5874375309577,-4511791073.17919,3347531421.58051,1705.4246326371,3.55,97.8625715488742,66.64,73.344,95.5736312866211,19.647310256958,92.8068313598633,99.9440994262695,2011,Azerbaijan
9054332.0,4617522.0,4436811.0,18.3,5.9,9.0,13.71677,38.22997,44.38409,6.300072,5.63,52909294791.9262,-5.76321374687996,-3168203339.14777,2921255918.26564,1603.43137406492,4.45,96.9324916140822,66.255,72.821,93.7622985839844,19.2600402832031,89.5144500732422,99.9505996704102,2010,Azerbaijan
8947243.0,4567635.0,4379608.0,17.0,5.9,9.0,12.66913,38.12477,44.10107,5.621912,5.74,44292408816.638,-1.74531934721371,-3269537810.7699,2711551620.46157,1620.3874199013,3.27,97.9165307110792,65.976,72.777,95.0685729980469,19.057710647583,91.7717208862305,99.951301574707,2009,Azerbaijan
8763400.0,4481467.0,4281933.0,17.4,6.0,9.0,12.13018,39.59319,43.16676,5.05452,5.86,48851318825.7152,19.4159711528943,-5020206560.50814,2733625217.56765,2040.76043544743,3.08,98.3024770701215,65.623,71.989,94.0724716186523,19.0478897094727,90.7368316650391,None,2008,Azerbaijan
8581300.0,4398946.0,4182354.0,17.7,6.3,9.0,12.62549,38.54912,43.83479,3.996481,6.33,33049426816.4448,21.1357421320694,-4830072257.8516,2215298051.09436,2118.21052754245,3.78,97.764698530017,65.189,72.025,94.7712020874023,19.3645992279053,98.13037109375,99.9891510009766,2007,Azerbaijan
8484550.0,4359694.0,4124857.0,17.6,6.2,9.0,12.35354,39.5469,44.20285,3.441908,6.62,20981929497.6188,38.2965130373956,-2511850197.82975,1487948334.81636,2552.28621435433,2.86,97.6056206360843,64.762,71.557,94.2166595458984,19.7894592285156,91.6054306030273,100.0,2006,Azerbaijan
8391850.0,4322172.0,4069677.0,16.9,6.2,9.0,12.0773,39.31745,40.85891,4.894924,7.26,13245421880.834,22.4240842178481,-1510755525.8451,1203590781.24983,2388.38873430769,3.36,97.1165437641463,64.154,70.947,95.526969909668,None,93.4306182861328,None,2005,Azerbaijan
8306500.0,4288067.0,4018433.0,15.8,6.0,9.0,11.9057,39.53688,41.26365,4.802119,7.99,8680410157.5717,10.9194816187784,-513587372.690727,953805120.711349,2281.94787214832,3.07,97.134998981277,63.881,70.771,97.2613296508789,None,95.5954284667969,None,2004,Azerbaijan
8234100.0,4258445.0,3975655.0,13.8,6.0,9.0,12.89596,38.20239,42.71645,4.804258,9.17,7276413079.11451,16.1706748815474,-251795557.890578,904142561.289258,2235.45985596483,2.94,96.9492359889219,63.161,70.336,96.2132415771484,None,92.6961517333984,None,2003,Azerbaijan
8171950.0,4232123.0,3939827.0,13.5,5.7,9.0,11.52824,40.18518,41.8706,5.092209,10.04,6236086669.17539,29.4665210985951,-194000156.009316,870223393.339773,1996.70825200839,2.35,97.3146739728947,62.589,69.884,98.3494262695313,None,97.5860137939453,None,2002,Azerbaijan
8111200.0,4206436.0,3904764.0,13.6,5.6,9.0,10.821,39.95425,44.0178,4.990245,10.91,5707618246.56848,16.2205414298548,-144741316.057911,846865548.775031,2106.47006608147,1.75,98.3921182899603,61.697,69.356,98.8610000610352,None,95.1685791015625,None,2001,Azerbaijan
8048600.0,4179613.0,3868986.0,14.5,5.8,9.0,10.87867,41.00958,46.48091,4.892989,11.78,5272617196.04517,2.2226232895932,-94543018.3305614,848093340.556301,2040.4790895311,2.07,98.2879019249229,61.032,68.794,97.2074890136719,None,89.5135116577148,None,2000,Azerbaijan
7982750.0,4150048.0,3832703.0,14.7,5.8,9.0,11.17263,42.31393,48.0145,5.024084,10.9,4581246713.32066,18.5604448200834,186764289.470491,842927066.057199,2022.48598540603,2.14,98.0526344009183,60.276,68.172,95.4801406860352,None,92.1731033325195,99.886100769043,1999,Azerbaijan
7913000.0,4112846.0,3800154.0,15.7,5.9,9.0,11.11981,42.30176,47.58163,5.163038,10.0,4446370371.15023,None,15120192.2171882,806927181.231821,1936.93921395172,2.48,98.2379538358473,59.539,67.599,92.87744140625,None,95.400260925293,None,1998,Azerbaijan
7838250.0,4068551.0,3769700.0,16.8,6.0,None,14.10624,43.25589,49.1214,7.350383,9.1,3962362387.47922,None,-9158485.71338958,797541009.315309,1813.67014320799,1.99,97.8980980107919,58.849,67.08,94.5473403930664,17.5849208831787,99.4701080322266,None,1997,Azerbaijan
7763000.0,4024032.0,3738968.0,16.6,6.2,None,15.71888,45.09108,51.55476,8.551723,8.1,3176507991.73964,None,-9183346.67889305,792906426.54088,1852.89192322556,1.74,98.3942668679038,58.594,66.564,93.5083618164063,18.0803508758545,82.402717590332,None,1996,Azerbaijan
7684850.0,3977930.0,3706920.0,18.9,6.7,None,18.32662,44.7689,51.57608,10.4911,7.2,2417332562.22184,None,-3851781.1939049,612659785.195226,1952.02248579998,1.37,98.6597331823098,58.009,66.511,113.200126647949,18.3825702667236,91.5095672607422,None,1995,Azerbaijan
1472233.0,560034.0,912199.0,None,None,None,None,None,None,None,1.399,44390820478.7234,None,-2796000000.0,114358510.638298,None,None,None,None,None,None,None,None,None,2022,Bahrain
1463265.0,554616.0,908649.0,11.926,2.479,9.0,34.92438,0.9823518,0.0455859,12.58644,1.532,39303403989.3617,None,-2528000000.0,109695744.680851,None,None,None,77.757,80.018,None,64.5310821533203,None,None,2021,Bahrain
1477469.0,557039.0,920430.0,12.621,2.239,9.0,34.90001,0.9894256,0.0458601,12.42689,1.674,34621807712.766,-7.56004905877407,-2459042553.19149,108640425.531915,None,0.0,None,78.165,80.433,None,60.315860748291,None,None,2020,Bahrain
1494188.0,560779.0,933409.0,13.198,2.0,9.0,35.09085,0.9920013,0.0446706,12.07916,1.181,38653318085.1064,1.77706818983958,-2260638297.87234,108697872.340426,None,0.0,None,78.98,81.319,98.0279083251953,55.6285095214844,100.241188049316,None,2019,Bahrain
1487340.0,555346.0,931994.0,13.818,1.992,9.0,35.20015,1.010303,0.0459672,10.98272,1.185,37802005319.1489,-3.33818948503155,-2076063829.78723,108892287.234043,None,0.0,None,78.816,81.195,99.3630523681641,50.4818992614746,97.8741226196289,None,2018,Bahrain
1456834.0,544637.0,912197.0,14.506,2.039,9.0,35.29351,1.025626,0.0474597,10.19316,1.169,35473776595.7447,1.4815922678922,-1989654255.31915,103085106.382979,None,0.0,None,78.612,81.116,101.213088989258,47.145881652832,99.4512023925781,None,2017,Bahrain
1409661.0,532635.0,877025.0,15.181,2.071,9.0,35.22451,1.046966,0.0488905,9.699874,1.181,32234973404.2553,2.42874990184048,-1795478723.40426,107074468.085106,None,0.0,None,78.462,81.033,101.093132019043,46.5661392211914,99.5136489868164,None,2016,Bahrain
1362142.0,520442.0,841699.0,15.791,2.109,9.0,35.15732,1.074456,0.0514849,9.161173,1.197,31050638297.8723,-0.0215893650288308,-1735900000.0,98191489.3617021,None,0.0,None,78.342,80.84,101.200508117676,43.275749206543,98.7402725219727,None,2015,Bahrain
1311134.0,500430.0,810704.0,15.953,2.028,9.0,35.21822,1.078468,0.05087,9.005296,1.184,33387712765.9574,-1.87448660786748,-1632600000.0,100132978.723404,19969.7361215558,0.0,99.3658471741274,78.2,80.813,99.7290802001953,41.3292388916016,96.647216796875,None,2014,Bahrain
1261673.0,474410.0,787263.0,15.862,1.933,9.0,35.11164,1.087176,0.0502378,8.914107,1.178,32539468085.1064,4.33295537146132,-1195864095.74468,89414893.6170213,19483.653846916,0.0,None,78.126,80.646,97.6742782592773,39.5428886413574,94.4823684692383,None,2013,Bahrain
1224939.0,459516.0,765423.0,15.955,1.935,9.0,35.08344,1.094308,0.0502332,9.169717,1.2,30749308510.6383,20.260836989762,-1007396010.6383,84787234.0425532,18942.167732434,0.0,None,78.03,80.369,95.3428497314453,43.1974105834961,93.2264175415039,None,2012,Bahrain
1212077.0,458268.0,753809.0,15.759,1.927,9.0,35.23989,1.099885,0.0500882,9.291724,1.185,28776595744.6809,-7.43673465785081,-3764361702.12766,83696808.5106383,18889.0639786086,0.0,98.78594550788,77.882,80.109,94.8689727783203,43.9666900634766,89.4713821411133,100.0,2011,Bahrain
1213645.0,459645.0,754000.0,15.845,1.883,9.0,35.71941,1.087552,0.05065,9.112077,1.13,25713271276.5957,8.09041104379133,-2373013297.87234,76542553.1914894,18442.7901074861,0.0,None,77.737,79.966,None,None,None,95.4544677734375,2010,Bahrain
1179453.0,448332.0,731120.0,16.089,1.925,9.0,34.53429,1.140845,0.0592088,9.057469,1.144,22938218085.1064,-12.1709872002929,-2399864893.61702,77367021.2765957,17542.8779273104,0.0,99.7824484296435,77.323,79.901,None,None,None,None,2009,Bahrain
1110343.0,425579.0,684764.0,16.732,2.002,9.0,34.37679,1.188068,0.0685489,9.386366,1.11,25710904255.3191,3.13470538946727,-923677393.617021,68085106.3829787,18562.7324169198,0.0,None,76.838,79.719,None,None,None,None,2008,Bahrain
1040532.0,402471.0,638061.0,17.526,2.108,9.0,33.21834,1.237056,0.0792924,9.590852,1.091,21730000000.0,10.3765979517207,-298686170.212766,63510638.2978723,20501.0513852529,0.0,97.8317719489417,76.281,79.469,None,None,None,None,2007,Bahrain
970981.0,379474.0,591506.0,18.705,2.235,9.0,32.12812,1.290954,0.0917387,9.821834,1.107,18504760638.2979,5.38085116433295,-384927393.617021,49734042.5531915,21230.0755627556,0.0,None,75.842,78.941,98.4171371459961,22.7948894500732,None,None,2006,Bahrain
901921.0,356731.0,545191.0,19.911,2.308,9.0,30.92725,1.345882,0.1060952,10.23076,1.104,15968723404.2553,4.75425366096243,-412351329.787234,None,21024.0142983698,0.0,None,75.617,78.723,95.745979309082,23.9582405090332,101.628448486328,None,2005,Bahrain
833451.0,334293.0,499158.0,20.648,2.429,9.0,29.93781,1.400347,0.1227639,10.75763,1.103,13150159574.4681,-1.9697034489201,-574772340.425532,None,18900.9311885162,0.0,None,75.308,78.253,98.3822631835938,None,102.047119140625,None,2004,Bahrain
